,SKU,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,linkofproduct
38,Amazon Brand - Umi. AUT21 Collection - - 1 Kg Beans for Bean Bag Filling - Sun White (1 kg Beans - 700 Grams net Weight as per Indian Standards),0,0,0,499,3.5,61,50,"Tuesday, February 1",1,https://www.amazon.in/Amazon-Brand-Collection-Filling-Standards/dp/B09GRSRW8Q/ref=sr_1_39?keywords=bean+bags&qid=1643175103&sr=8-39
39,Bean Bag Filler for Bean Bag 2kg,0,0,0,999,5.0,1,33,"Tuesday, February 1",0,https://www.amazon.in/Bean-Bag-Filler-2kg/dp/B09HHMFHSR/ref=sr_1_40?keywords=bean+bags&qid=1643175103&sr=8-40
40,White Bean Bag Refiil A One Quality 2 KG,0,0,0,899,3.7,17,10,"Tuesday, February 1",0,https://www.amazon.in/White-Bean-Bag-Refiil-Quality/dp/B0987P7FDD/ref=sr_1_41?keywords=bean+bags&qid=1643175103&sr=8-41
41,KILSON Superior Choice Beans Filler /Refill 2 Kg for Bean Bag (Net Weight 1500 Gram as per Petroleum Item),0,0,0,829,3.8,60,45,"Tuesday, February 1",0,https://www.amazon.in/KILSON-Superior-Choice-Filler-Petroleum/dp/B099RX612D/ref=sr_1_42?keywords=bean+bags&qid=1643175103&sr=8-42
42,Amazon Brand - Solimo XXL Bean Bag Filled With Beans (Brown),0,0,0,"1,609",3.8,119,73,,1,https://www.amazon.in/Amazon-Brand-Solimo-Filled-Beans/dp/B08GS6JLFZ/ref=sr_1_43?keywords=bean+bags&qid=1643175103&smid=AT95IG9ONZD7S&sr=8-43
43,SATTVA Classy.Elegant.Stylish Beans Refill Pack 1 KG Fillers for Bean Bag,0,0,1,549,4.1,"1,853",58,,1,https://www.amazon.in/SATTVA-Classy-Elegant-Stylish-Beans-Refill-Fillers/dp/B094R46BCW/ref=ice_ac_b_dpb?keywords=bean+bags&qid=1643175103&sr=8-44
44,Amazon Brand - Solimo XL Bean Bag Cover Without Beans (Brown and Tan),0,0,0,699,3.7,140,30,"Tuesday, February 1",1,https://www.amazon.in/Amazon-Brand-Solimo-Cover-Without/dp/B08BGL55S6/ref=sr_1_45?keywords=bean+bags&qid=1643175103&sr=8-45
45,LEXAVI Brand - XXXL Combo Bean Bag with Footrest Prefilled with Beans - (Yellow),0,0,0,"2,499",3.9,18,44,"Tuesday, February 1",1,https://www.amazon.in/Republic-Day-Offer-Cover-Free/dp/B09GBCGW7S/ref=sr_1_46?keywords=bean+bags&qid=1643175103&sr=8-46
46,Casa Copenhagen Premium 3 Kg Beans for Bean Bag Filling - Param (3 kg Beans - 2100 Grams net Weight as per Indian Standards),0,0,0,"1,499",4.6,43,40,"Friday, February 4",1,https://www.amazon.in/Casa-Copenhagen-Premium-Beans-Filling/dp/B09NMBLP19/ref=sr_1_47?keywords=bean+bags&qid=1643175103&sr=8-47
47,"LEXAVI Brand - XXXL Combo Beanbag with Foots-Rest Prefilled with High Density Beans, Colour - TAN",0,0,0,"1,999",5.0,1,56,"Tuesday, February 1",1,https://www.amazon.in/LEXAVI-Brand-Beanbag-Foots-Rest-Prefilled/dp/B09BRGGNNW/ref=sr_1_48?keywords=bean+bags&qid=1643175103&sr=8-48
48,Mollismoons Bean Bags Football Shape Bean Bag Chair Round Seating Bean Bags with Beans Designer Furry Bean Bag Filled XXXL Size for Living Room (Filled with Beans),0,0,0,"2,500",0,0,68,"Tuesday, February 1",1,https://www.amazon.in/Mollismoons-Football-Seating-Designer-Filled/dp/B09QKZQNYN/ref=sr_1_49?keywords=bean+bags&qid=1643175103&sr=8-49
