Rank,asin,title,brand,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,base,image url,cat,Description,A-Description
55,B084CM7DT2,"Whirlpool 6.5 Kg 5 Star Fully-Automatic Top Loading Washing Machine with In-Built Heater (STAINWASH PRO H 6.5, Shiny Grey, Hard Water Wash)",Whirlpool,0,0,0,"17,990",4.3,803,30,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,803,https://m.media-amazon.com/images/I/612yl0RbheL._AC_UL320_.jpg,Washing machine,"Whirlpool 6.5 Kg 5 Star Fully-Automatic Top Loading Washing Machine with In-Built Heater (STAINWASH PRO H 6.5, Shiny Grey, Hard Water Wash)",SKU: B084CM7DT2
56,B08DDSCCRT,"Samsung 7.0 Kg Inverter 5 star Top Loading Washing Machine (WT70M3200HB/TL, Light Grey, Air turbo drying)",Samsung,0,0,0,0,4.4,132,0,,0,132,https://m.media-amazon.com/images/I/71Z+vWJ79VL._AC_UL320_.jpg,Washing machine,"Samsung 7.0 Kg Inverter 5 star Top Loading Washing Machine (WT70M3200HB/TL, Light Grey, Air turbo drying)",SKU: B08DDSCCRT
57,B07V6Z1YBJ,Amazon Basics 6 Kg Fully Automatic Top Loading Washing machine,Amazon,0,0,0,"11,799",4,205,34,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,205,https://m.media-amazon.com/images/I/71f1yakCfgL._AC_UL320_.jpg,Washing machine,Amazon Basics 6 Kg Fully Automatic Top Loading Washing machine,SKU: B07V6Z1YBJ
58,B09GG4BJ5D,"LG 6 Kg 5 Star Semi-Automatic Top Loading Washing Machine (P6001RGZ, Dark Grey, Roller Jet Pulsator), Large",LG,0,0,0,"10,590",0,0,20,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"₹10,590
₹13,190 Save ₹2,600 (20%)",https://m.media-amazon.com/images/I/61QqVE28qeL._AC_UL320_.jpg,Washing machine,"LG 6 Kg 5 Star Semi-Automatic Top Loading Washing Machine (P6001RGZ, Dark Grey, Roller Jet Pulsator), Large",SKU: B09GG4BJ5D
59,B09FY1TLLG,DMR 3kg Fully Automatic Mini Washing Machine - DMR-FA-30-618,DMR,0,0,0,"11,499",3.9,7,23,"Tuesday, February 22",1,7,https://m.media-amazon.com/images/I/516DwgIJksL._SY355_.jpg,Washing machine,DMR 3kg Fully Automatic Mini Washing Machine - DMR-FA-30-618,SKU: B09FY1TLLG
60,B07QPDLZDX,"DMR 30-1208 Blue (W2Yr) 3Kg Inverter Top Loading Washing Machine, Blue",DMR,0,0,0,"5,599",3.8,191,14,"Tuesday, February 22",1,191,https://m.media-amazon.com/images/I/51tCRNMG+pL._AC_UL320_.jpg,Washing machine,"DMR 30-1208 Blue (W2Yr) 3Kg Inverter Top Loading Washing Machine, Blue",SKU: B07QPDLZDX
61,B08YX95H9L,"MWELLEWM Shock and Noise Cancelling Washing Machine Support, Noise Reducing Anti Slip Anti Vibration Rubber Washing Machine Feet Pads, Anti-Walk Dryer Washer Vibration Pads,Washing Machine Stabilizer",MWELLEWM,0,0,0,199,4,240,60,"Saturday, February 19",0,240,https://m.media-amazon.com/images/I/51OfKnL3OxS._AC_UL320_.jpg,Washing machine,"MWELLEWM Shock and Noise Cancelling Washing Machine Support, Noise Reducing Anti Slip Anti Vibration Rubber Washing Machine Feet Pads, Anti-Walk Dryer Washer Vibration Pads,Washing Machine Stabilizer",SKU: B08YX95H9L
62,B07NXCK997,"Whirlpool 7.5 Kg Fully-Automatic Top Loading Washing Machine with In-built heater (Stainwash Ultra SC 10 YMW, Grey, Hard Water Wash)",Whirlpool,0,0,0,"18,495",4.2,391,26,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,391,https://m.media-amazon.com/images/I/51Ahi+gOhFL._AC_UL320_.jpg,Washing machine,"Whirlpool 7.5 Kg Fully-Automatic Top Loading Washing Machine with In-built heater (Stainwash Ultra SC 10 YMW, Grey, Hard Water Wash)",SKU: B07NXCK997
63,B07V5W3MCB,"AmazonBasics 8 kg Semi-automatic Washing Machine (with Heavy wash function, White/Blue color)",AmazonBasics,0,0,0,"10,999",4,"1,294",39,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"1,294",https://m.media-amazon.com/images/I/71f1yakCfgL._AC_UL320_.jpg,Washing machine,"AmazonBasics 8 kg Semi-automatic Washing Machine (with Heavy wash function, White/Blue color)",SKU: B07V5W3MCB
64,B08CY1PMC9,"IFB 7 Kg 5 Star Fully-Automatic Front Loading Washing Machine (Neo Diva BX, White, In-Built Heater)",IFB,0,0,0,"29,490",4.3,"1,707",9,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"1,707",https://m.media-amazon.com/images/I/71jGO2N8TDL._AC_UL320_.jpg,Washing machine,"IFB 7 Kg 5 Star Fully-Automatic Front Loading Washing Machine (Neo Diva BX, White, In-Built Heater)",SKU: B08CY1PMC9
65,B08HZ5XQD3,"Samsung 6.5 Kg Fully-Automatic Top Loading Washing Machine (WA65A4022NS/TL, Imperial Silver, Wobble technology)",Samsung,0,0,0,"15,850",4.3,409,13,"Thu, 17 Feb, 7:00 am - 9:00 pm",0,409,https://m.media-amazon.com/images/I/71e-q0EHYlL._AC_UL320_.jpg,Washing machine,"Samsung 6.5 Kg Fully-Automatic Top Loading Washing Machine (WA65A4022NS/TL, Imperial Silver, Wobble technology)",SKU: B08HZ5XQD3
66,B07WRL86CS,"LG 7.0 Kg Inverter Fully-Automatic Top Loading Washing Machine (T70SJDR1Z, Red Floral)",LG,0,0,0,0,4.5,189,0,,0,189,https://m.media-amazon.com/images/I/81KOzY3A68L._AC_UL320_.jpg,Washing machine,"LG 7.0 Kg Inverter Fully-Automatic Top Loading Washing Machine (T70SJDR1Z, Red Floral)",SKU: B07WRL86CS
67,B09N3GXFZ8,RJKART Handy Washing Machine | Mini Washing Machine - (20 ltr),RJKART,0,0,0,"2,429",5,2,19,"Saturday, February 19",0,2,,Washing machine,RJKART Handy Washing Machine | Mini Washing Machine - (20 ltr),SKU: B09N3GXFZ8
68,B08WBVTXKY,"Whirlpool 6.5 Kg 5 Star Royal Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL PLUS 6.5, Grey, In-Built Heater)",Whirlpool,0,0,0,"16,300",4.1,80,29,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,80,https://m.media-amazon.com/images/I/51-NeVqzTAL._AC_UL320_.jpg,Washing machine,"Whirlpool 6.5 Kg 5 Star Royal Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ROYAL PLUS 6.5, Grey, In-Built Heater)",SKU: B08WBVTXKY
69,B09LLMH3CQ,"LG 6 Kg 5 Star Inverter Fully-Automatic Front Loading Washing Machine (FHM1006SDW, White, 6 Motion Direct Drive)",LG,0,0,0,"25,990",4.5,"1,349",24,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"1,349",https://m.media-amazon.com/images/I/7108LHrN2eL._AC_UL320_.jpg,Washing machine,"LG 6 Kg 5 Star Inverter Fully-Automatic Front Loading Washing Machine (FHM1006SDW, White, 6 Motion Direct Drive)",SKU: B09LLMH3CQ
70,B08PCNV278,"IFB 6 Kg 5 Star Fully-Automatic Front Loading Washing Machine (Diva Plus BX, White, Inbuilt Heater, Ball Valve Technology)",IFB,0,0,0,"22,590",4.2,"5,201",19,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"5,201",https://m.media-amazon.com/images/I/61Now9vxkdL._SY500_.jpg,Washing machine,"IFB 6 Kg 5 Star Fully-Automatic Front Loading Washing Machine (Diva Plus BX, White, Inbuilt Heater, Ball Valve Technology)",SKU: B08PCNV278
71,B099GLFH5T,Samsung 10.0 Kg Fully-Automatic Top Loading Washing Machine Wobble Technology WA10T5260BY/TL (Lavender Gray),Samsung,0,0,0,"30,450",4.5,364,10,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,364,https://m.media-amazon.com/images/I/61oM+dXaf4L._AC_UL320_.jpg,Washing machine,Samsung 10.0 Kg Fully-Automatic Top Loading Washing Machine Wobble Technology WA10T5260BY/TL (Lavender Gray),SKU: B099GLFH5T
72,B07WHHPKCK,"Whirlpool 8 Kg 5 Star Semi-Automatic Top Loading Washing Machine (ACE 8.0 TURBO DRY, Wine Dazzle)",Whirlpool,0,0,0,"14,800",4.4,950,17,"Thu, 17 Feb, 7:00 am - 9:00 pm",0,950,https://m.media-amazon.com/images/I/81FyYXoQF-L._AC_UL320_.jpg,Washing machine,"Whirlpool 8 Kg 5 Star Semi-Automatic Top Loading Washing Machine (ACE 8.0 TURBO DRY, Wine Dazzle)",SKU: B07WHHPKCK
73,B08KM26CZF,"IFB 8 Kg Fully-Automatic Front Loading Washing Machine (Senator VXS, Silver, 3D Wash, Aqua Energie)",IFB,0,0,0,"34,941",3.9,51,15,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,51,https://m.media-amazon.com/images/I/81GLgD40CvL._AC_UL320_.jpg,Washing machine,"IFB 8 Kg Fully-Automatic Front Loading Washing Machine (Senator VXS, Silver, 3D Wash, Aqua Energie)",SKU: B08KM26CZF
74,B08P5S42WM,The Bling Stores Mini Foldable Washing Machine | Undergarments and use in travel also | Ultrasonic Cleaning Machine | Small Automatic Portable Underwear Folding Washing Machine [Multicolor],The,0,0,0,0,3.9,72,0,,0,72,https://m.media-amazon.com/images/I/51yb8V2m-wL._AC_UL320_.jpg,Washing machine,The Bling Stores Mini Foldable Washing Machine | Undergarments and use in travel also | Ultrasonic Cleaning Machine | Small Automatic Portable Underwear Folding Washing Machine [Multicolor],SKU: B08P5S42WM
75,B07V3SH3LN,"AmazonBasics 7 Kg Fully Automatic Top Loading Washing Machine (2021, Grey)",AmazonBasics,0,0,0,"14,499",3.9,224,31,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,224,https://m.media-amazon.com/images/I/51rG6Q6C-jS._AC_UL320_.jpg,Washing machine,"AmazonBasics 7 Kg Fully Automatic Top Loading Washing Machine (2021, Grey)",SKU: B07V3SH3LN
76,B08PZCS9J6,"Bosch 6 kg 5 Star Fully Automatic Front Loading Washing Machine with In - built Heater (WLJ2016TIN, Luxe Silver )",Bosch,0,0,0,"24,990",4.4,373,27,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,373,https://m.media-amazon.com/images/I/61ZaMAmB0VL._AC_UL320_.jpg,Washing machine,"Bosch 6 kg 5 Star Fully Automatic Front Loading Washing Machine with In - built Heater (WLJ2016TIN, Luxe Silver )",SKU: B08PZCS9J6
77,B07SVFX64L,"Lloyd 7 kg  Fully Automatic Front load washing machine (LWMF70WX3, White, 90° Self Clean)",Lloyd,0,0,0,"25,990",4.4,23,30,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,23,https://m.media-amazon.com/images/I/71vTP0Kyl4L._AC_UL320_.jpg,Washing machine,"Lloyd 7 kg  Fully Automatic Front load washing machine (LWMF70WX3, White, 90° Self Clean)",SKU: B07SVFX64L
78,B095X3MTL7,"Godrej 7.5 Kg 5 Star Fully-Automatic Top Loading Washing Machine with In Built Heater (WTEON ADR 75 5.0 FDTH GPGR, Graphite Grey)",Godrej,0,0,0,"20,990",4,178,22,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,178,https://m.media-amazon.com/images/I/61qWGaLq7KL._AC_UL320_.jpg,Washing machine,"Godrej 7.5 Kg 5 Star Fully-Automatic Top Loading Washing Machine with In Built Heater (WTEON ADR 75 5.0 FDTH GPGR, Graphite Grey)",SKU: B095X3MTL7
79,B071NZPNPP,"Whirlpool 8 kg 5 Star Semi-Automatic Top Loading Washing Machine (ACE SUPER SOAK 8.0, Coral Purple, Supersoak Technology)",Whirlpool,0,0,0,0,4.3,190,0,,0,190,https://m.media-amazon.com/images/I/81bMeFVUPXL._AC_UL320_.jpg,Washing machine,"Whirlpool 8 kg 5 Star Semi-Automatic Top Loading Washing Machine (ACE SUPER SOAK 8.0, Coral Purple, Supersoak Technology)",SKU: B071NZPNPP
80,B07SR4ZX2F,"Haier 9 Kg Semi-Automatic Top Loading Washing Machine (HTW90-1159, Blue)",Haier,0,0,0,0,3.5,40,0,,0,40,https://m.media-amazon.com/images/I/71HZ846TZfL._SX425_.jpg,Washing machine,"Haier 9 Kg Semi-Automatic Top Loading Washing Machine (HTW90-1159, Blue)",SKU: B07SR4ZX2F
81,B08L5CRR6R,"Whirlpool 10.5 Kg Semi-Automatic Top Loading Washing Machine (Ace XL 10.5 Heater, Grey)",Whirlpool,0,0,0,"18,200",4.3,178,28,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,178,https://m.media-amazon.com/images/I/5138lJKJziL._AC_UL320_.jpg,Washing machine,"Whirlpool 10.5 Kg Semi-Automatic Top Loading Washing Machine (Ace XL 10.5 Heater, Grey)",SKU: B08L5CRR6R
82,B09FHRY2RF,"LG 11 kg 5 Star Semi-Automatic Top Loading Washing Machine (P1155SKAZ, Middle Black, Roller Jet Pulsator), large",LG,0,0,0,0,4.6,578,0,,0,578,https://m.media-amazon.com/images/I/51FmHLzpbgL._AC_UL320_.jpg,Washing machine,"LG 11 kg 5 Star Semi-Automatic Top Loading Washing Machine (P1155SKAZ, Middle Black, Roller Jet Pulsator), large",SKU: B09FHRY2RF
83,B08D7RF862,"Voltas Beko 7 kg Semi-Automatic Top Loading Washing Machine, Double Waterfall (WTT70DBLT, Sky Blue)",Voltas,0,0,0,0,4.2,20,0,,0,20,https://m.media-amazon.com/images/I/61I1RIQ9KlL._SX466_.jpg,Washing machine,"Voltas Beko 7 kg Semi-Automatic Top Loading Washing Machine, Double Waterfall (WTT70DBLT, Sky Blue)",SKU: B08D7RF862
84,B08YFCSTFN,"SHREE HANS CREATION Top Load Portable Mini Foldable Washing Machine for Travelling Washer for Home Business Trip Use in Travel Also Ultrasonic Cleaning Machine (Multicolour, 36 x 36 x 38 cm)",SHREE,0,0,0,"3,555",0,0,64,"Saturday, February 19",1,"₹3,555
₹9,999 Save ₹6,444 (64%)",,Washing machine,"SHREE HANS CREATION Top Load Portable Mini Foldable Washing Machine for Travelling Washer for Home Business Trip Use in Travel Also Ultrasonic Cleaning Machine (Multicolour, 36 x 36 x 38 cm)",SKU: B08YFCSTFN
85,B094NT4NJ9,"Croma 7 Kg Fully Automatic Top Load Washing Machine with 2 Years Warranty on Product and 10 Years on Motor (CRAW1403, Grey)",Croma,0,0,0,"13,990",3.4,13,36,"Thu, 17 Feb, 7:00 am - 9:00 pm",0,13,https://m.media-amazon.com/images/I/610zMt3LZOS._SX466_.jpg,Washing machine,"Croma 7 Kg Fully Automatic Top Load Washing Machine with 2 Years Warranty on Product and 10 Years on Motor (CRAW1403, Grey)",SKU: B094NT4NJ9
86,B07NYT4V68,"Samsung 7.5 kg Semi-Automatic Top Loading Washing Machine (WT75M3000HP/TL, Light Grey, Air turbo drying)",Samsung,0,0,0,0,4.3,132,0,,0,132,https://m.media-amazon.com/images/I/71-l3Dlj6FL._AC_UL320_.jpg,Washing machine,"Samsung 7.5 kg Semi-Automatic Top Loading Washing Machine (WT75M3000HP/TL, Light Grey, Air turbo drying)",SKU: B07NYT4V68
87,B09DD573SY,"LG 7.0 Kg 5 Star Semi-Automatic Top Loading Washing Machine (P7020NGAZ , Dark Gray, Wind Jet Dry )",LG,0,0,0,0,4.3,"2,520",0,,0,"2,520",https://m.media-amazon.com/images/I/71w4Yo0JLML._AC_UL320_.jpg,Washing machine,"LG 7.0 Kg 5 Star Semi-Automatic Top Loading Washing Machine (P7020NGAZ , Dark Gray, Wind Jet Dry )",SKU: B09DD573SY
88,B085J7MCYY,"White Westinghouse 7 Kg Semi-Automatic Top Loading Washing Machine (CSW7000, Maroon)",White,0,0,0,"7,990",4.3,443,11,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,443,https://m.media-amazon.com/images/I/71jcpHEk+CL._AC_UL320_.jpg,Washing machine,"White Westinghouse 7 Kg Semi-Automatic Top Loading Washing Machine (CSW7000, Maroon)",SKU: B085J7MCYY
89,B08CHG1BMQ,"LG 6.0 Kg 5 Star Inverter Fully-Automatic Front Loading Washing Machine (FHT1006ZNW, White, 6 Motion Direct Drive)",LG,0,0,0,"27,990",4.5,334,26,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,334,https://m.media-amazon.com/images/I/61Ri8X6CKnL._AC_UL320_.jpg,Washing machine,"LG 6.0 Kg 5 Star Inverter Fully-Automatic Front Loading Washing Machine (FHT1006ZNW, White, 6 Motion Direct Drive)",SKU: B08CHG1BMQ
90,B07V3SGB2V,"Amazon Basics 6.5 Kg Fully Automatic Top Loading Washing Machine, Grey",Amazon,0,0,0,"12,799",3.9,78,36,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,78,https://m.media-amazon.com/images/I/51rG6Q6C-jS._AC_UL320_.jpg,Washing machine,"Amazon Basics 6.5 Kg Fully Automatic Top Loading Washing Machine, Grey",SKU: B07V3SGB2V
91,B09NRM3M7N,RAMUS Mini Foldable High-Frequency Vibration Portable Top Load Washing Machine - Ultrasonic Cleaning Machine | Small Automatic Portable Underwear Folding Washing Machine (Multicolor),RAMUS,0,0,0,"4,299",0,0,52,"Saturday, February 19",1,"₹4,299
₹8,999 Save ₹4,700 (52%)",https://m.media-amazon.com/images/I/51vERDHwVXS._AC_UL320_.jpg,Washing machine,RAMUS Mini Foldable High-Frequency Vibration Portable Top Load Washing Machine - Ultrasonic Cleaning Machine | Small Automatic Portable Underwear Folding Washing Machine (Multicolor),SKU: B09NRM3M7N
92,B097K5RD6S,"IFB 6.5 Kg Fully-Automatic Front Loading Washing Machine (Elena SX 6510, SX -Silver, In-Built Heater)",IFB,0,0,0,"24,990",4.2,493,16,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,493,https://m.media-amazon.com/images/I/71hrC9lDoVL._AC_UL320_.jpg,Washing machine,"IFB 6.5 Kg Fully-Automatic Front Loading Washing Machine (Elena SX 6510, SX -Silver, In-Built Heater)",SKU: B097K5RD6S
93,B08ZJJZDMP,"Haier 6.5 Kg Fully Automatic Top Load Washing Machine (HWM65-AE, Moonlight Grey)",Haier,0,0,0,"15,000",4.2,68,25,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,68,https://m.media-amazon.com/images/I/61jyQohgQJS._AC_UL320_.jpg,Washing machine,"Haier 6.5 Kg Fully Automatic Top Load Washing Machine (HWM65-AE, Moonlight Grey)",SKU: B08ZJJZDMP
94,B07WSQDKB5,"LG 9 kg 5 Star Semi-Automatic Top Loading Washing Machine (P9040RGAZ, Grey, Lint collector)",LG,0,0,0,0,4.6,773,0,,0,773,https://m.media-amazon.com/images/I/61qF0CkWzYL._AC_UL320_.jpg,Washing machine,"LG 9 kg 5 Star Semi-Automatic Top Loading Washing Machine (P9040RGAZ, Grey, Lint collector)",SKU: B07WSQDKB5
95,B09DSZ83T5,"Hisense 6.0 Kg Fully-Automatic Front Loading Washing Machine (WFVB6010MS, Silver, Steam Wash, Built in Heater ), Silver",Hisense,0,0,0,"19,990",3.8,13,26,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,13,https://m.media-amazon.com/images/I/712HrByqt5L._AC_UL320_.jpg,Washing machine,"Hisense 6.0 Kg Fully-Automatic Front Loading Washing Machine (WFVB6010MS, Silver, Steam Wash, Built in Heater ), Silver",SKU: B09DSZ83T5
96,B07MZRNVQQ,"Lloyd 8.5 Kg 5 Star Semi-Automatic Top Load Washing Machine (LWMS85RDB, Red, Active Soak)",Lloyd,0,0,0,"11,790",4.2,242,28,"Tue, 22 Feb, 8:00 am - 5:00 pm",0,242,https://m.media-amazon.com/images/I/81FyYXoQF-L._AC_UL320_.jpg,Washing machine,"Lloyd 8.5 Kg 5 Star Semi-Automatic Top Load Washing Machine (LWMS85RDB, Red, Active Soak)",SKU: B07MZRNVQQ
97,B0856FPFY2,"IFB 6 Kg 5 Star Fully-Automatic Front Loading Washing Machine (Diva Aqua BX, Black & White, In-Built Heater)",IFB,0,0,0,"22,490",4.2,"1,535",15,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"1,535",https://m.media-amazon.com/images/I/71bzpiLn7zL._AC_UL320_.jpg,Washing machine,"IFB 6 Kg 5 Star Fully-Automatic Front Loading Washing Machine (Diva Aqua BX, Black & White, In-Built Heater)",SKU: B0856FPFY2
98,B08XMF2218,"Lloyd 7 Kg Fully Automatic Top Load Washing Machine (LWMT70GD1, Dark Grey, Hygiene Dry )",Lloyd,0,0,0,"16,390",4.3,52,27,"Tue, 22 Feb, 8:00 am - 5:00 pm",0,52,https://m.media-amazon.com/images/I/419189J5L8S._SY355_.jpg,Washing machine,"Lloyd 7 Kg Fully Automatic Top Load Washing Machine (LWMT70GD1, Dark Grey, Hygiene Dry )",SKU: B08XMF2218
99,B09G6V6Y9M,"RK Fashion Portable Washing Machine, Mini Foldable Washing Machine with Handle,Ozone Sterilization,Ultrasonic Cleaning Machine, Small Folding Washing Machine",RK,0,0,0,"3,499",2,1,61,"Sunday, February 20",0,1,https://m.media-amazon.com/images/I/61YWjiR9NrS._SX425_.jpg,Washing machine,"RK Fashion Portable Washing Machine, Mini Foldable Washing Machine with Handle,Ozone Sterilization,Ultrasonic Cleaning Machine, Small Folding Washing Machine",SKU: B09G6V6Y9M
100,B07W94JJH2,"Panasonic 6.7 kg Built-in Heater Fully-Automatic Top Loading Washing Machine (NA-F67BH8MRB,Middle free silver,Active Foam System) with Water Reuse",Panasonic,0,0,0,"16,820",4.4,258,28,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,258,https://m.media-amazon.com/images/I/51aF2Q06GnL._AC_UL320_.jpg,Washing machine,"Panasonic 6.7 kg Built-in Heater Fully-Automatic Top Loading Washing Machine (NA-F67BH8MRB,Middle free silver,Active Foam System) with Water Reuse",SKU: B07W94JJH2
101,B09BDFLMYN,"INDIAS® Original Handy Washing Machine, ISI Copper Coil Motor, Yellow 1 Year Replacement Warranty.",INDIAS®,0,0,0,"2,699",3.4,3,23,"Saturday, February 19",1,3,https://m.media-amazon.com/images/I/51uzWC91oCL._SY450_.jpg,Washing machine,"INDIAS® Original Handy Washing Machine, ISI Copper Coil Motor, Yellow 1 Year Replacement Warranty.",SKU: B09BDFLMYN
102,B084J26PDG,"Lifelong 8.5 Kg Semi-Automatic Top Loading Washing Machine (LLWM02, White)",Lifelong,0,0,0,"9,411",3.8,54,37,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,54,https://m.media-amazon.com/images/I/71yIvpQTnuL._SX425_.jpg,Washing machine,"Lifelong 8.5 Kg Semi-Automatic Top Loading Washing Machine (LLWM02, White)",SKU: B084J26PDG
103,B09LM1C4YH,"LG 9.0 Kg 5 Star Inverter Fully-Automatic Front Loading Washing Machine (FHM1409BDP, Platinum, 6 Motion Direct Drive)",LG,0,0,0,"39,849",5,2,22,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,2,https://m.media-amazon.com/images/I/81m1m5L2HUL._AC_UL320_.jpg,Washing machine,"LG 9.0 Kg 5 Star Inverter Fully-Automatic Front Loading Washing Machine (FHM1409BDP, Platinum, 6 Motion Direct Drive)",SKU: B09LM1C4YH
104,B09LLKDWSF,"LG 8.0 Kg 5 Star Inverter Fully-Automatic Front Loading Washing Machine (FHM1408BDL, Silver, 6 Motion Direct Drive)",LG,0,0,0,"36,399",4.4,531,23,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,531,https://m.media-amazon.com/images/I/714vSwERZUL._AC_UL320_.jpg,Washing machine,"LG 8.0 Kg 5 Star Inverter Fully-Automatic Front Loading Washing Machine (FHM1408BDL, Silver, 6 Motion Direct Drive)",SKU: B09LLKDWSF
105,B081J56RF8,"LG 6.5 Kg 5 Star Smart Inverter Fully-Automatic Top Loading Washing Machine (T65SPSF2Z, Middle Free Silver, TurboDrum)",LG,0,0,0,"21,499",4.4,223,23,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,223,https://m.media-amazon.com/images/I/71IUzfgFDAL._AC_UL320_.jpg,Washing machine,"LG 6.5 Kg 5 Star Smart Inverter Fully-Automatic Top Loading Washing Machine (T65SPSF2Z, Middle Free Silver, TurboDrum)",SKU: B081J56RF8
106,B07MFPKX4W,"IFB 8 Kg 5 Star Fully-Automatic Front Loading Washing Machine (Senator WXS, Silver)",IFB,0,0,0,"36,990",4.4,"2,398",14,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,"2,398",https://m.media-amazon.com/images/I/716KY1d-2vL._AC_UL320_.jpg,Washing machine,"IFB 8 Kg 5 Star Fully-Automatic Front Loading Washing Machine (Senator WXS, Silver)",SKU: B07MFPKX4W
107,B07XVNTR6J,"IFB 6.5 Kg 5 Star Fully-Automatic Front Loading Washing Machine (ELENA ZXS, Silver,In-Built Heater, 3D Wash Technology)",IFB,0,0,0,"30,400",4.2,384,16,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,384,https://m.media-amazon.com/images/I/619A7wmPjYL._AC_UL320_.jpg,Washing machine,"IFB 6.5 Kg 5 Star Fully-Automatic Front Loading Washing Machine (ELENA ZXS, Silver,In-Built Heater, 3D Wash Technology)",SKU: B07XVNTR6J
108,B0821KS16B,AMAZOR Zippco- Pulsator Compatible with Godrej 6201/Panasonic/Intex Semi Automatic Washing Machine,AMAZOR,0,0,0,430,4,36,57,"Saturday, February 19",1,36,https://m.media-amazon.com/images/I/41i8uvShv+L._AC_UL320_.jpg,Washing machine,AMAZOR Zippco- Pulsator Compatible with Godrej 6201/Panasonic/Intex Semi Automatic Washing Machine,SKU: B0821KS16B
109,B07V4SJ329,"Amazon Basics 8 Kg Fully Automatic Top Loading Washing Machine, Grey",Amazon,0,0,0,"16,999",3.8,104,32,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,104,https://m.media-amazon.com/images/I/51rG6Q6C-jS._AC_UL320_.jpg,Washing machine,"Amazon Basics 8 Kg Fully Automatic Top Loading Washing Machine, Grey",SKU: B07V4SJ329
110,B07P47RBC9,"Whirlpool 7.2 Kg Semi-Automatic Top Loading Washing Machine (ACE SUPREME PLUS 7.2, Coral Red, Ace Wash Station)",Whirlpool,0,0,0,0,4.3,"2,378",0,,0,"2,378",https://m.media-amazon.com/images/I/617wowyoUBL._AC_UL320_.jpg,Washing machine,"Whirlpool 7.2 Kg Semi-Automatic Top Loading Washing Machine (ACE SUPREME PLUS 7.2, Coral Red, Ace Wash Station)",SKU: B07P47RBC9
111,B07DP2794J,"Haier 8 kg Semi-Automatic Top Loading Washing Machine (HTW80-1128BT, Burgundy)",Haier,0,0,0,"11,650",4.2,139,38,"Tue, 15 Feb, 7:00 am - 9:00 pm",0,139,https://m.media-amazon.com/images/I/71gx-bQjuiL._AC_UL320_.jpg,Washing machine,"Haier 8 kg Semi-Automatic Top Loading Washing Machine (HTW80-1128BT, Burgundy)",SKU: B07DP2794J
112,B08R5NY63P,SPIN MOTOR FOR SEMI AUTOMATIC WASHING MACHINE VIDEOCON,SPIN,0,0,0,"1,200",0,0,52,"Saturday, February 19",0,"₹1,200
₹2,500 Save ₹1,300 (52%)",https://m.media-amazon.com/images/I/41wOd0rI6sL._AC_UL320_.jpg,Washing machine,SPIN MOTOR FOR SEMI AUTOMATIC WASHING MACHINE VIDEOCON,SKU: B08R5NY63P
113,B08M6L96XC,"Llyod Lloyd 6.5 kg Fully-Automatic Top Loading Washing Machine (LWMT65GI1, Black)",Llyod,0,0,0,"15,025",4.7,2,23,"Thu, 17 Feb, 7:00 am - 9:00 pm",0,2,https://m.media-amazon.com/images/I/41L0VarAdnL._AC_UL320_.jpg,Washing machine,"Llyod Lloyd 6.5 kg Fully-Automatic Top Loading Washing Machine (LWMT65GI1, Black)",SKU: B08M6L96XC
